Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[7]	[[41.4585, 228.54149999999998]]	0.4621000000000004;8.3778	0.9036846007058159	0.9036846007058159	1	238.01181794600703	9999	8755	0.05	242.288706925795	507	507	507	507	0	GA_CrossoverC_MutationC
[7, 10]	[[120.04677620210383, 132.19371876207276], '1']	-2.9178999999999995;8.3778	0.9925914634146341	0.9925914634146341	1	308.0089971537004	9951	8757	0.1	308.0089971537004	8	8	8	8	0	GA_CrossoverC
[7, 10]	[[108.24488364735258, 132.19371876207276], '1']	-2.9178999999999995;8.3778	0.9849167448405254	0.9849167448405254	1	302.2573102676446	9951	8757	0.1	302.2573102676446	16	16	16	16	0	GA_CrossoverC_MutationC
[1, 7]	['0', [-45.269999999999996, 93.8445]]	-2.4536957279389817;3.357399405893651	0.9358994697495766	0.9358994697495766	1	242.64786656078377	9986	8771	0.1	242.64786656078377	127	129	127	129	0	GA_MutationC
[7, 5]	[[216.61052926855103, 247.29830032642207], '0']	5.6419999999999995;10.775305916575688	0.9821029758739889	0.9821029758739889	1	305.504455724909	9981	8773	0.1	292.3805696561363	48	48	48	48	0	GA_MutationC
[7, 15, 10]	[[216.61052926855103, 247.29830032642207], '0', '1']	5.6419999999999995;10.775305916575688	0.9785539483032974	0.9785539483032974	1	275.7294493858659	9874	8773	0.15	275.7294493858659	5	5	5	5	0	GA_MutationC
[7, 12, 18]	[[-45.269999999999996, 81.258], '0', '0']	-2.4536957279389817;3.357399405893651	0.964119275532913	0.964119275532913	1	271.639851163944	9999	8781	0.15	271.29981395493	58	58	58	58	0	GA_MutationC
[7, 12, 18, 11]	[[-45.269999999999996, 81.258], '0', '0', '0']	-2.4536957279389817;3.357399405893651	0.9641223485199768	0.9641223485199768	1	279.2545065191182	9999	8781	0.2	280.81813314889774	55	55	55	55	0	GA_MutationC
[7, 12]	[[427.55656742765206, 479.4668189820364], '1']	13.33857700145208;17.49597700145208	0.9650507993532456	0.9650507993532456	1	213.60275678524403	9925	8787	0.1	221.25344598155502	48	48	48	48	0	GA_MutationC
[7, 8, 16]	[[-45.269999999999996, 81.258], '0', '0']	-2.4536957279389817;3.357399405893651	0.9587031349008894	0.9587031349008894	1	270.5015451673511	9947	8788	0.15	270.5015451673511	84	84	84	84	0	GA_MutationC
[7]	[[413.46911737438654, 435.1721399343053]]	12.3613;16.39938753659991	0.9894787367104441	0.9894787367104441	4	383.8067071299954	9953	8790	0.05	1535.2268285199816	50	50	50	50	0	GA_CrossoverP_MutationC
[7, 6, 17]	[[191.75049392522678, 282.2625], '1', '1']	6.462845883123572;10.27735797680465	0.9499068288302946	0.9499068288302946	1	266.68042130400596	9930	8794	0.15	266.68042130400596	10	10	10	10	0	GA_CrossoverP_MutationC
[7, 12, 4, 10]	[[346.54949999999997, 420.0682747080456], '1', '0', '0']	10.660960895054957;16.5187	0.9604802393254741	0.9604802393254741	1	264.56424538005314	9977	8796	0.2	264.56424538005314	48	48	48	48	0	GA_CrossoverC
[7, 8]	[[-45.269999999999996, 81.258], '0']	0.4287654332685662;3.357399405893651	0.9370667634996404	0.9370667634996404	1	247.41677565319478	9970	8800	0.1	247.41677565319478	127	130	127	130	0	GA_CrossoverP_MutationC
[7]	[[22.236741096864435, 51.580238862102156]]	-2.4536957279389817;3.357399405893651	0.9767089183225597	0.9767089183225597	2	284.4468462790861	9968	8800	0.05	568.8936925581722	65	65	65	65	0	GA_CrossoverP
[7, 1]	[[97.35345661592756, 138.858], '1']	3.5355281663112486;5.304371833688752	0.9532869501771941	0.9532869501771941	1	277.9178441568972	9920	8812	0.1	277.9178441568972	35	36	35	36	0	GA_CrossoverP
[7]	[[251.96444063652095, 268.82812271122145]]	5.772759425721955;12.038	0.9914197236219465	0.9914197236219465	1	312.6070358415267	9990	8823	0.05	312.6070358415267	42	42	42	42	0	GA_CrossoverC
[2, 7]	['0', [189.04199999999997, 323.358]]	5.772759425721955;12.038	0.9303362675035673	0.9303362675035673	1	284.5165690306093	9990	8823	0.1	284.54017388790885	328	328	328	328	0	GA_CrossoverC_MutationC
[7]	[[46.542, 180.858]]	-2.9178999999999995;4.114241550872944	0.49271290441712146	0.49271290441712146	1	242.96718892073716	9999	8850	0.05	251.96716586081476	177	340	177	340	0	GA_MutationC_MutationP
[7]	[[105.50191876573031, 127.28433242957722]]	-2.9178999999999995;8.3778	0.9842019426203877	0.9842019426203877	1	307.479496796017	9982	8850	0.05	307.479496796017	64	64	64	64	0	GA
[7, 8, 11, 16, 9, 18]	[[-45.269999999999996, 81.258], '0', '0', '0', '0', '0']	-2.4536957279389817;3.357399405893651	0.9634719879713027	0.9634719879713027	1	301.1758719944134	9912	8854	0.3	301.1758719944134	41	41	41	41	0	GA_CrossoverC_MutationC
[7, 5]	[[407.5349810803193, 435.1721399343053], '1']	12.3613;16.39938753659991	0.9849960913070669	0.9849960913070669	1	386.94225012774365	9899	8867	0.1	386.94225012774365	20	20	20	20	0	GA_CrossoverC_MutationC
[7]	[[413.46911737438654, 435.1300512045442]]	12.3613;16.39938753659991	0.9897194578133073	0.9897194578133073	4	383.8068758897324	9953	8867	0.05	1535.2275035589296	46	46	46	46	0	GA_CrossoverC_MutationC
[7, 13, 2]	[[-45.269999999999996, 81.258], '0', '0']	-2.4536957279389817;3.357399405893651	0.9599089462886425	0.9599089462886425	1	289.0039535648851	9999	8869	0.15	293.00494195610634	84	84	84	84	0	GA_MutationC
[7, 10]	[[39.98246702807759, 70.35688433560723], '0']	-2.9178999999999995;3.357399405893651	0.9789880794784298	0.9789880794784298	1	326.9321068000876	9947	8875	0.1	326.9321068000876	46	46	46	46	0	GA_CrossoverP_MutationC
[10]	['0']	10.796405825675464;16.38325506937949	0.31063385331658677	0.31063385331658677	1	257.3079628245589	9977	8887	0.05	270.77976047782374	287	845	287	845	0	GA_MutationC_MutationP
[16, 7]	['1', [-45.269999999999996, 117.53850000000001]]	-2.4536957279389817;3.357399405893651	0.7262029723485215	0.7262029723485215	1	245.13516672850702	9999	8890	0.1	238.16895841063376	63	83	63	83	0	GA_CrossoverC_MutationC
[7, 15, 6, 12, 17]	[[-45.269999999999996, 81.258], '1', '0', '1', '0']	-2.4536957279389817;3.357399405893651	0.9774777967663967	0.9774777967663967	1	315.3005787940934	9347	8890	0.25	315.3005787940934	10	10	10	10	0	GA_CrossoverC_MutationC
[7]	[[370.3696692587304, 409.72424524940664]]	10.660960895054957;16.5187	0.9771885531812784	0.9771885531812784	1	288.7112006785869	9993	8899	0.05	280.4237510602921	86	86	86	86	0	GA_CrossoverP
[7, 5, 11]	[[191.75049392522678, 282.2625], '1', '0']	5.6419999999999995;11.098203859928223	0.9505548873603773	0.9505548873603773	2	277.63435703613027	9948	8900	0.15	555.2687140722605	81	81	81	81	0	GA_CrossoverC_MutationC
[7]	[[413.46911737438654, 434.4066983022788]]	13.107424376933418;16.39938753659991	0.9788722722950872	0.9788722722950872	1	383.76733325606654	9953	8907	0.05	383.76733325606654	44	44	44	44	0	GA_CrossoverC_MutationP
[7]	[[97.35345661592756, 138.858]]	3.5355281663112486;5.304371833688752	0.957318305912349	0.957318305912349	1	260.19611494581807	9982	8914	0.05	272.4951436822726	102	104	102	104	0	GA_CrossoverC_MutationC
[3, 8, 16, 10, 15, 7]	['1', '0', '0', '1', '1', [-45.269999999999996, 78.5595]]	-2.4536957279389817;3.357399405893651	0.9671059898192695	0.9671059898192695	1	301.4428465655049	9717	8936	0.3	301.4428465655049	4	4	4	4	0	GA_CrossoverC_MutationC
[7]	[[224.23610732193129, 242.76746238946447]]	5.6419999999999995;10.775305916575688	0.9875824158118229	0.9875824158118229	1	302.80490499312157	9981	8938	0.05	289.006131241402	46	46	46	46	0	GA_CrossoverP
[7, 12]	[[97.35345661592756, 138.858], '1']	3.5355281663112486;5.304371833688752	0.9361349567969777	0.9361349567969777	1	280.833581515019	9951	8940	0.1	280.833581515019	47	49	47	49	0	GA_CrossoverP_MutationC
[8]	['1']	-2.4536957279389817;3.357399405893651	0.22699782446567296	0.22699782446567296	1	265.4587525260934	9999	8944	0.05	241.14600102752615	60	251	60	251	0	GA_CrossoverP_MutationC
[7, 15]	[[30.537139447590295, 73.00842322444434], '1']	-2.4536957279389817;3.357399405893651	0.9787624344418152	0.9787624344418152	1	324.4310544253118	9968	8957	0.1	324.4310544253118	35	35	35	35	0	GA
[7]	[[22.236741096864435, 73.00842322444434]]	-2.4536957279389817;3.357399405893651	0.9732336915517792	0.9732336915517792	1	284.8567250690908	9999	8957	0.05	287.8209063363635	104	104	104	104	0	GA_MutationC
[7, 9]	[[-45.269999999999996, 75.05252673512022], '0']	-2.4536957279389817;3.357399405893651	0.9606142436576978	0.9606142436576978	1	248.7456472657331	9986	8977	0.1	248.7456472657331	129	129	129	129	0	GA_CrossoverP_MutationC
[7]	[[406.46822630457433, 441.83549999999997]]	12.3613;16.5187	0.9815243259914158	0.9815243259914158	1	333.0703428013459	9966	8996	0.05	337.5879285016823	73	73	73	73	0	GA_CrossoverP_MutationC
[7, 12]	[[405.6405367962136, 441.66821508013413], '1']	12.3613;16.5187	0.982463551438399	0.982463551438399	2	385.0727572576011	9899	8996	0.1	770.1455145152022	32	32	32	32	0	GA_CrossoverP_MutationC
[7, 10, 2, 8]	[[227.0657720105, 244.71408966529557], '0', '0', '0']	5.6419999999999995;10.775305916575688	0.9891584044506595	0.9891584044506595	1	313.8227841005554	9981	9001	0.2	302.7784801256943	24	24	24	24	0	GA_CrossoverP_MutationC
[7, 5, 10, 2]	[[232.18696296747402, 247.29830032642207], '0', '0', '0']	5.6419999999999995;10.775305916575688	0.9927893718734724	0.9927893718734724	1	332.65494266870456	9809	9001	0.2	326.3186783358807	20	20	20	20	0	GA_CrossoverP
[7]	[[108.88989430105666, 131.40607729127183]]	-2.9178999999999995;8.3778	0.9873451567607113	0.9873451567607113	1	312.7673744775583	9982	9014	0.05	312.7673744775583	53	53	53	53	0	GA_CrossoverP
[7]	[[109.46138061497717, 132.19371876207276]]	-2.9178999999999995;8.3778	0.9879036176456439	0.9879036176456439	1	314.9911478591467	9982	9014	0.05	314.9911478591467	52	52	52	52	0	GA_CrossoverP_MutationC
[7, 2, 9]	[[257.7090861042711, 280.41432819664556], '0', '0']	6.814379576314986;12.038	0.9860478490257194	0.9860478490257194	1	304.90960533766076	9964	9015	0.15	306.3870066720759	38	38	38	38	0	GA_MutationC
[7, 2, 11]	[[257.7090861042711, 280.41432819664556], '0', '0']	6.814379576314986;12.038	0.9851905005358004	0.9851905005358004	1	303.5513455881025	9964	9015	0.15	304.68918198512813	45	45	45	45	0	GA_MutationC
[7, 11]	[[405.6405367962136, 441.66821508013413], '0']	12.3613;16.5187	0.9817255977293501	0.9817255977293501	1	335.26714634714943	9966	9020	0.1	340.3339329339368	65	65	65	65	0	GA_MutationC
[7]	[[405.6405367962136, 441.66821508013413]]	12.3613;16.5187	0.9816768069329045	0.9816768069329045	1	333.0703443159791	9966	9020	0.05	337.5879303949739	70	70	70	70	0	GA_MutationC
[12, 7]	['1', [361.83750000000003, 481.7625]]	12.3613;16.5187	0.9386549677787748	0.9386549677787748	1	243.02099266783085	9993	9030	0.1	250.2828010434857	92	92	92	92	0	GA_MutationC
[7, 19]	[[405.6405367962136, 441.66821508013413], '0']	12.3613;16.5187	0.9815305730854511	0.9815305730854511	1	357.0495812384968	9899	9030	0.1	357.0495812384968	44	44	44	44	0	GA_MutationC
[7, 10]	[[75.76413737424635, 81.258], '0']	0.4621000000000004;7.177899999999999	0.9481620457230213	0.9481620457230213	1	263.88675442768067	9903	9031	0.1	263.88675442768067	9	9	9	9	0	GA_CrossoverC_MutationC
[7, 15, 8, 13, 4, 11, 12]	[[-45.269999999999996, 129.6885865897285], '1', '1', '0', '0', '0', '1']	-2.4536957279389817;3.357399405893651	0.984936406209999	0.984936406209999	1	316.9735726723521	9383	9031	0.35	316.9735726723521	3	3	3	3	0	GA_CrossoverC
[7, 11]	[[257.7090861042711, 280.41432819664556], '0']	6.814379576314986;12.038	0.9852321932604199	0.9852321932604199	1	303.54606787515434	9964	9037	0.1	304.6825848439429	45	45	45	45	0	GA_CrossoverC_MutationC
[7, 9]	[[257.7090861042711, 280.41432819664556], '0']	7.4948066010504135;12.038	0.9684886571879914	0.9684886571879914	1	304.89508912708123	9964	9037	0.1	306.36886140885156	38	38	38	38	0	GA_CrossoverC_MutationC_MutationP
[11]	['0']	10.660960895054957;16.5187	0.31158566750067307	0.31158566750067307	1	277.0791222431991	9993	9041	0.05	279.47526742934656	302	882	302	882	0	GA_CrossoverP_MutationC
[12]	['1']	12.3613;16.5187	0.20867618973349766	0.20867618973349766	1	210.98526219434055	9993	9052	0.05	211.78371522332137	91	409	91	409	0	GA_CrossoverC_MutationC
[15, 7]	['1', [-45.269999999999996, 230.59199999999998]]	-2.4536957279389817;3.357399405893651	0.340453406832118	0.340453406832118	1	236.78374170687852	9986	9063	0.1	254.03709641699766	51	144	51	144	0	GA_CrossoverC_MutationC
[7, 11, 13]	[[405.6405367962136, 441.66821508013413], '0', '1']	12.3613;16.5187	0.9817140921409214	0.9817140921409214	1	360.41679360262043	9966	9065	0.15	360.41679360262043	30	30	30	30	0	GA_MutationC
[7]	[[141.69000000000003, 429.51]]	5.6419999999999995;12.038	0.6257123421436639	0.6257123421436639	1	288.418520499932	9990	9071	0.05	272.10339508035884	397	570	397	570	0	GA_CrossoverC_MutationC
[11]	['0']	5.772759425721955;12.038	0.37446287987641824	0.37446287987641824	1	277.0791222431991	9990	9079	0.05	279.47526742934656	351	845	351	845	0	GA_CrossoverP_MutationC
[7, 15, 19]	[[36.35549999999999, 213.84449999999998], '1', '1']	-2.9178999999999995;8.3778	0.9088149688149688	0.9088149688149688	1	249.20543043300944	9940	9087	0.15	261.5067880412618	37	37	37	37	0	GA_CrossoverP_MutationC_RangeError
[7, 11]	[[108.24488364735258, 128.1368379327032], '0']	-2.9178999999999995;8.3778	0.9864773295809881	0.9864773295809881	2	314.3406426681692	9982	9087	0.1	628.6812853363384	40	40	40	40	0	GA_CrossoverP_MutationC
[7, 17, 11]	[[421.72313131509975, 439.52762967917477], '1', '0']	13.723754939694974;14.969868638394566	0.9878529238481137	0.9878529238481137	1	357.94222509412276	9966	9100	0.15	357.94222509412276	10	10	10	10	0	GA_CrossoverC
[18, 8]	['1', '0']	12.3613;16.5187	0.21159807004981968	0.21159807004981968	1	239.1597553577147	9953	9100	0.1	248.94969419714334	47	207	47	207	0	GA_CrossoverC_MutationC
[7, 12]	[[236.45982697097435, 319.70399999999995], '0']	5.6419999999999995;12.038	0.954307980949632	0.954307980949632	1	311.6764182150472	9990	9102	0.1	300.3694034610113	65	65	65	65	0	GA_MutationC
[7]	[[29.638883110937535, 70.35688433560723]]	-2.4536957279389817;3.357399405893651	0.9785788837871946	0.9785788837871946	3	290.08153373547043	9968	9106	0.05	870.2446012064113	72	72	72	72	0	GA_MutationC
[7]	[[226.51288723010404, 255.00533105189206]]	5.6419999999999995;10.775305916575688	0.9858109552254829	0.9858109552254829	1	323.7887005740697	9990	9107	0.05	315.23587571758713	62	62	62	62	0	GA
[7]	[[33.13489108420866, 73.00842322444434]]	-2.4536957279389817;3.357399405893651	0.9768982275385614	0.9768982275385614	1	285.0705375907213	9999	9109	0.05	288.08817198840165	73	73	73	73	0	GA_CrossoverC
[7]	[[30.537139447590295, 64.02096635041984]]	-2.4536957279389817;3.357399405893651	0.9824678559693029	0.9824678559693029	1	296.1713028706186	9968	9109	0.05	296.1713028706186	59	59	59	59	0	GA_CrossoverC_MutationC
[15]	['0']	12.3613;16.39938753659991	0.19783271486561016	0.19783271486561016	1	251.7098928680165	9899	9115	0.05	253.04275950784472	114	542	114	542	0	GA_CrossoverC_MutationC
[7, 9, 11]	[[-45.269999999999996, 81.258], '0', '0']	-2.4536957279389817;3.357399405893651	0.9588591657026035	0.9588591657026035	2	250.57870728398203	9986	9118	0.15	501.15741456796405	112	112	112	112	0	GA_MutationC
[7]	[[67.2405, 196.7595]]	0.4621000000000004;8.3778	0.9297929153191562	0.9297929153191562	1	233.75780785575483	9999	9122	0.05	233.98009346827118	257	257	257	257	0	GA_MutationC
[7]	[[113.70581607983635, 132.19371876207276]]	-2.9178999999999995;8.3778	0.9902399714107031	0.9902399714107031	1	319.60474576804086	9951	9124	0.05	319.60474576804086	35	35	35	35	0	GA_CrossoverP
[7]	[[17.752499999999998, 185.6475]]	-2.9178999999999995;8.3778	0.9089902403513237	0.9089902403513237	1	236.18070847100665	9999	9124	0.05	238.7123212324349	317	317	317	317	0	GA_CrossoverP_MutationC
[7, 5, 2]	[[232.18696296747402, 247.29830032642207], '0', '0']	5.6419999999999995;10.775305916575688	0.9932180651104092	0.9932180651104092	1	332.63758076895544	9809	9128	0.15	326.29697596119433	21	21	21	21	0	GA_MutationC
[7, 10, 2]	[[232.18696296747402, 247.29830032642207], '0', '0']	5.6419999999999995;10.775305916575688	0.9920491116841016	0.9920491116841016	1	335.91939147199025	9948	9128	0.15	330.3992393399878	30	30	30	30	0	GA_MutationC
[7]	[[73.55699999999999, 255.843]]	0.4621000000000004;8.3778	0.8374223144479627	0.8374223144479627	1	271.5172612963187	9982	9146	0.05	274.52590096937234	327	349	327	349	0	GA_CrossoverC_MutationC
[7, 6]	[[109.19571025051495, 168.17862249754668], '0']	0.4621000000000004;8.3778	0.9630319774034596	0.9630319774034596	1	261.415971828476	9982	9146	0.1	274.019964785595	91	91	91	91	0	GA_CrossoverC_MutationC
[7]	[[86.781, 345.819]]	5.6419999999999995;10.775305916575688	0.553868789826093	0.553868789826093	1	265.5601773626271	9990	9159	0.05	280.93901783028275	286	476	286	476	0	GA_CrossoverC_MutationC
[7, 4]	[[413.46911737438654, 435.1300512045442], '0']	12.3613;16.5187	0.9882189589647375	0.9882189589647375	1	386.95180446342994	9953	9163	0.1	386.95180446342994	26	26	26	26	0	GA_CrossoverC_MutationC
[7, 14]	[[99.95075595691665, 132.19371876207276], '0']	-2.9178999999999995;8.3778	0.9768655890700919	0.9768655890700919	1	272.22112010846854	9951	9169	0.1	272.22112010846854	26	26	26	26	0	GA_MutationC
[7, 2, 9, 6]	[[257.7090861042711, 280.41432819664556], '0', '0', '0']	6.814379576314986;12.038	0.9842979718562066	0.9842979718562066	1	305.32836145760035	9964	9190	0.2	306.9104518220004	27	27	27	27	0	GA_MutationC
[7, 9]	[[257.7090861042711, 280.41432819664556], '0']	6.814379576314986;12.038	0.9852149265191577	0.9852149265191577	1	304.8992616256596	9964	9190	0.1	306.3740770320745	32	32	32	32	0	GA_MutationC
[7, 13]	[[-45.269999999999996, 196.11], '0']	-2.4536957279389817;3.357399405893651	0.4492736178731387	0.4492736178731387	1	276.08360472570865	9999	9206	0.1	276.85450590713583	73	155	73	155	0	GA_CrossoverC_MutationC_RangeError
[7, 10, 1]	[[232.18696296747402, 247.29830032642207], '0', '1']	5.6419999999999995;10.775305916575688	0.9948181899401412	0.9948181899401412	1	344.6489212986213	9908	9211	0.15	341.31115162327666	7	7	7	7	0	GA_CrossoverP_MutationC
[7, 10]	[[346.54949999999997, 420.0682747080456], '0']	10.660960895054957;16.5187	0.9592052797599067	0.9592052797599067	2	253.87986268829818	9977	9227	0.1	507.75972537659635	89	89	89	89	0	GA_MutationC
[7, 11]	[[108.24488364735258, 128.1368379327032], '0']	-2.79146619933981;8.251366199339811	0.9871328168079487	0.9871328168079487	1	314.33594328982446	9982	9228	0.1	314.33594328982446	32	32	32	32	0	GA_CrossoverP_MutationC_MutationP
[7]	[[215.44759697371816, 249.23936239180577]]	5.6419999999999995;10.775305916575688	0.9813611556914806	0.9813611556914806	1	315.36916503045455	9981	9237	0.05	304.7114562880682	65	65	65	65	0	GA_CrossoverP
[3]	['1']	5.6419999999999995;10.775305916575688	0.33006583837859915	0.33006583837859915	1	238.02575496438033	9981	9237	0.05	223.2905119762583	137	382	137	382	0	GA_CrossoverP_MutationC
[7]	[[90.05181438295138, 128.1368379327032]]	-2.9178999999999995;8.3778	0.9681173810554673	0.9681173810554673	1	255.01356722870543	9982	9241	0.05	268.76695903588177	65	65	65	65	0	GA_CrossoverC
[7]	[[101.10397551431079, 132.19371876207276]]	-2.9178999999999995;8.3778	0.9805289019923166	0.9805289019923166	1	274.22583120384127	9982	9241	0.05	274.22583120384127	49	49	49	49	0	GA_CrossoverC_MutationC
[7, 16]	[[215.44759697371816, 247.29830032642207], '1']	5.6419999999999995;10.775305916575688	0.9811198354453078	0.9811198354453078	1	280.7757842331074	9930	9251	0.1	280.7757842331074	20	20	20	20	0	GA_CrossoverC_MutationC
[7]	[[232.18696296747402, 249.23936239180577]]	5.6419999999999995;10.775305916575688	0.9914048777325817	0.9914048777325817	2	335.0172531734423	9948	9251	0.05	658.5431329336058	33	33	33	33	0	GA_CrossoverC_MutationC
[7, 10]	[[-45.269999999999996, 81.258], '0']	-2.9178999999999995;3.357399405893651	0.9578695564288008	0.9578695564288008	1	251.67127366335814	9999	9260	0.1	246.33909207919768	79	79	79	79	0	GA_CrossoverP_MutationC
[7]	[[257.7090861042711, 280.41432819664556]]	5.772759425721955;12.038	0.9797199841445493	0.9797199841445493	1	303.5438322705903	9964	9264	0.05	304.67979033823786	36	36	36	36	0	GA_CrossoverP_MutationC
[7, 11, 12, 18]	[[-45.269999999999996, 81.258], '0', '0', '0']	-2.6678999999999995;3.357399405893651	0.9652652376647913	0.9652652376647913	1	279.2673602989395	9999	9272	0.2	280.8342003736744	34	34	34	34	0	GA_MutationC
[7]	[[-45.269999999999996, 81.258]]	-2.9178999999999995;3.357399405893651	0.9583897337389724	0.9583897337389724	1	247.37628833190738	9999	9272	0.05	240.97036041488423	110	110	110	110	0	GA_MutationC
[7, 5, 2]	[[227.0657720105, 247.29830032642207], '0', '0']	5.6419999999999995;10.775305916575688	0.9911396679181311	0.9911396679181311	2	319.5293003486864	9981	9275	0.15	619.8232508717159	25	25	25	25	0	GA_MutationC
[7, 4]	[[251.96444063652095, 280.41432819664556], '1']	5.772759425721955;12.038	0.9858683417539545	0.9858683417539545	2	326.8257259012004	9913	9289	0.1	653.6514518024009	12	12	12	12	0	GA_CrossoverC_MutationC
[7, 11]	[[-45.269999999999996, 51.580238862102156], '1']	-2.4536957279389817;3.357399405893651	0.9503424154340138	0.9503424154340138	1	209.27346718084704	9875	9297	0.1	209.27346718084704	4	4	4	4	0	GA_CrossoverC_MutationC
[7, 11, 13]	[[22.236741096864435, 81.258], '1', '0']	-2.4536957279389817;3.357399405893651	0.9767954823237937	0.9767954823237937	1	278.2255667123438	9947	9297	0.15	278.2255667123438	5	5	5	5	0	GA_CrossoverC_MutationC
[7]	[[21.982499999999987, 285.8175]]	0.4621000000000004;8.3778	0.7440532765843102	0.7440532765843102	1	277.6625153041091	9999	9298	0.05	286.2562112552157	330	391	330	391	0	GA_CrossoverC_MutationC
[7, 12, 4, 10]	[[377.95939355625995, 420.0682747080456], '1', '0', '0']	10.660960895054957;16.5187	0.9819902763622488	0.9819902763622488	1	300.8386900858387	9887	9303	0.2	300.8386900858387	18	18	18	18	0	GA
[7]	[[37.550985390107854, 75.91262314758893]]	0.4287654332685662;3.357399405893651	0.975401467717702	0.975401467717702	1	293.89923707211216	9999	9311	0.05	299.1240463401402	51	51	51	51	0	GA_CrossoverP
[7]	[[22.236741096864435, 74.68985739723391]]	-2.4536957279389817;3.357399405893651	0.9724323224468276	0.9724323224468276	1	284.8569939788705	9999	9311	0.05	287.82124247358814	70	70	70	70	0	GA_CrossoverP
[7]	[[310.5795, 530.37]]	12.3613;16.39938753659991	0.6268820680909759	0.6268820680909759	1	244.23498557185798	9993	9321	0.05	224.5370811950351	169	253	169	253	0	GA_CrossoverC_MutationC
[7]	[[413.46911737438654, 439.52762967917477]]	14.108093774018288;15.036932596904936	0.9042749697391912	0.9042749697391912	2	351.89693357856675	9966	9321	0.05	703.7938671571335	32	35	32	35	0	GA_CrossoverC_MutationP
[7]	[[224.40739591614184, 249.23936239180577]]	5.6419999999999995;10.775305916575688	0.9878527105860946	0.9878527105860946	1	317.98388950084683	9981	9326	0.05	307.9798618760585	42	42	42	42	0	GA_CrossoverC
[7, 15]	[[108.24488364735258, 128.1368379327032], '1']	-2.9178999999999995;8.3778	0.9874603445335153	0.9874603445335153	2	315.676851550391	9982	9328	0.1	631.353703100782	11	11	11	11	0	GA_MutationC
[7, 10]	[[236.45982697097435, 342.7253781308359], '1']	5.6419999999999995;12.038	0.9182887742338962	0.9182887742338962	1	231.75238601060136	9990	9331	0.1	231.75238601060136	32	32	32	32	0	GA_CrossoverP
[7, 14]	[[206.21992922656042, 319.70399999999995], '2']	5.6419999999999995;12.038	0.949619247323695	0.949619247323695	1	269.6662462138637	9930	9331	0.1	269.6662462138637	34	34	34	34	0	GA_CrossoverP_MutationC
[7]	[[257.7090861042711, 280.41432819664556]]	6.814379576314986;12.038	0.985138580495461	0.985138580495461	7	303.56197879002434	9964	9340	0.05	2132.917314412713	31	31	31	31	0	GA_MutationC
[7]	[[293.5005, 530.37]]	12.3613;17.733596503147872	0.5929120671349827	0.5929120671349827	1	237.01196715921856	9993	9352	0.05	224.53702919731094	163	258	163	258	0	GA_CrossoverC_MutationC
[7]	[[282.96299999999997, 484.437]]	10.660960895054957;16.5187	0.7954140084421739	0.7954140084421739	1	237.01196715526098	9993	9356	0.05	224.5370291876489	234	268	234	268	0	GA_CrossoverC_MutationC
[7]	[[382.117095881165, 409.72424524940664]]	10.779472789304442;16.5187	0.9862847141745481	0.9862847141745481	2	298.0653916633765	9993	9356	0.05	590.0793489480515	38	38	38	38	0	GA_CrossoverC_MutationC_MutationP
[7, 10, 6, 8]	[[405.6405367962136, 441.83549999999997], '1', '0', '0']	12.3613;16.5187	0.9841205440900563	0.9841205440900563	1	388.5920137278125	9899	9372	0.2	388.5920137278125	4	4	4	4	0	GA_MutationC
[7, 11]	[[104.80271326874495, 166.7583656801791], '0']	0.4621000000000004;8.3778	0.9636435915829746	0.9636435915829746	1	259.2497577431161	9982	9377	0.1	271.31219717889513	68	68	68	68	0	GA_CrossoverC_MutationC
[7]	[[-16.089, 338.889]]	0.4621000000000004;8.3778	0.6152766671698549	0.6152766671698549	1	266.8337191043512	9999	9377	0.05	280.1210598157928	306	435	306	435	0	GA_CrossoverC_MutationC
[7, 10, 14, 9]	[[252.50784558353965, 319.70399999999995], '1', '2', '0']	5.6419999999999995;12.038	0.9562226391494684	0.9562226391494684	1	260.48307456562503	9745	9384	0.2	260.48307456562503	3	3	3	3	0	GA_CrossoverC_MutationC
[7]	[[380.3674834236528, 403.2334183088352]]	10.779472789304442;16.5187	0.9859474466258414	0.9859474466258414	1	285.78949809250355	9993	9402	0.05	284.98687261562947	29	29	29	29	0	GA_CrossoverP
[7, 10]	[[382.117095881165, 409.72424524940664], '0']	10.660960895054957;16.5187	0.9881586316985724	0.9881586316985724	2	290.4813631840022	9933	9402	0.1	580.9627263680044	29	29	29	29	0	GA_CrossoverP_MutationC
[7, 5, 6]	[[227.0657720105, 247.29830032642207], '0', '1']	5.6419999999999995;10.775305916575688	0.9921208098836143	0.9921208098836143	1	319.5994160681763	9981	9403	0.15	309.99927008522036	7	7	7	7	0	GA_CrossoverP_MutationC
[7, 2]	[[232.18696296747402, 247.29830032642207], '0']	5.6419999999999995;10.775305916575688	0.9919794916187795	0.9919794916187795	1	335.0792188814647	9948	9403	0.1	329.34902360183094	27	27	27	27	0	GA_CrossoverP_MutationC
[7]	[[271.85699999999997, 454.14300000000003]]	10.660960895054957;16.5187	0.7351333533277062	0.7351333533277062	1	252.52923013617126	9993	9412	0.05	226.95222201213687	181	227	181	227	0	GA_MutationC
