Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[11, 7]	['0', [11.450999999999993, 174.549]]	0.4621000000000004;7.177899999999999	0.9170562109793197	0.9170562109793197	1	289.7723639821151	4991	4479	0.1	289.7723639821151	177	177	177	177	0	GA_MutationC
[7, 4, 11, 17]	[[-45.269999999999996, 81.258], '1', '1', '1']	-0.46886376575901556;3.357399405893651	1.0	1.0	1	268.64639534165696	4480	4480	0.2	268.64639534165696	1	1	1	1	0	GA_CrossoverP_MutationC_MutationP
[7, 12, 6, 18, 13]	[[-45.269999999999996, 81.258], '0', '0', '1', '1']	-2.9178999999999995;3.357399405893651	0.9593577254349792	0.9593577254349792	1	306.4383924027706	4972	4480	0.25	306.4383924027706	10	10	10	10	0	GA_CrossoverP_MutationC
[7, 4, 17]	[[394.251, 530.37], '1', '1']	12.3613;16.5187	0.9771269543464666	0.9771269543464666	1	337.26958588826767	4547	4482	0.15	337.26958588826767	5	5	5	5	0	GA_MutationC
[7]	[[367.563, 456.4076615772195]]	12.601788574832659;14.975956729224077	0.8255816200346651	0.8255816200346651	2	285.5912416916077	4962	4497	0.05	571.1824833832154	77	90	77	90	0	GA_CrossoverP_MutationC_MutationP
[7, 3]	[[346.54949999999997, 441.83549999999997], '0']	10.660960895054957;16.5187	0.952547112529787	0.952547112529787	1	264.30594461798904	4920	4497	0.1	264.30594461798904	31	31	31	31	0	GA_CrossoverP_MutationC
[7, 17]	[[216.61052926855103, 252.04660106649317], '0']	5.6419999999999995;11.098203859928223	0.9765459831411591	0.9765459831411591	1	381.1519906353892	4917	4498	0.1	376.1899882942365	24	24	24	24	0	GA_CrossoverP_MutationC
[7, 8]	[[84.04800000000002, 131.15254737009894], '0']	0.4621000000000004;7.177899999999999	0.9787749996809231	0.9787749996809231	2	270.2223915000323	4964	4506	0.1	540.4447830000646	49	49	49	49	0	GA_MutationC
[5]	['0']	0.4621000000000004;7.177899999999999	0.41479584436090056	0.41479584436090056	1	248.94095714335884	4964	4506	0.05	248.94095714335884	121	263	121	263	0	GA_MutationC
[7, 13]	[[109.19571025051495, 132.19371876207276], '0']	-2.9178999999999995;8.3778	0.9884830192783534	0.9884830192783534	1	275.9080464203688	4946	4507	0.1	275.9080464203688	23	23	23	23	0	GA_MutationC
[7]	[[-45.269999999999996, 307.6875]]	-2.9178999999999995;8.3778	0.7060569771000493	0.7060569771000493	1	317.7774142723949	4993	4507	0.05	296.9717678404936	263	329	263	329	0	GA_MutationC
[7, 10, 11, 15]	[[227.44044662858977, 282.2625], '1', '1', '0']	5.6419999999999995;12.038	1.0	1.0	1	256.55736026642927	4514	4514	0.2	256.55736026642927	1	1	1	1	0	GA_MutationC
[7, 12]	[[-45.269999999999996, 81.258], '2']	-2.4536957279389817;3.357399405893651	0.9543146804834246	0.9543146804834246	1	329.2450859073948	4991	4516	0.1	329.2450859073948	12	12	12	12	0	GA_MutationC
[7, 6]	[[75.60061841629869, 138.858], '0']	0.4621000000000004;7.177899999999999	0.9703709746127561	0.9703709746127561	1	300.1816748938484	4991	4524	0.1	300.1816748938484	69	69	69	69	0	GA_MutationC
[7]	[[-37.3995, 283.9995]]	-2.9178999999999995;8.3778	0.757944434449613	0.757944434449613	1	318.39979573598225	4993	4531	0.05	297.7497446699778	251	292	251	292	0	GA_MutationC
[7]	[[116.44266570447677, 127.28433242957722]]	-2.9178999999999995;8.3778	0.9943957620571681	0.9943957620571681	1	272.4662406408147	4866	4531	0.05	272.4662406408147	17	17	17	17	0	GA
[7, 4, 18]	[[394.251, 441.83549999999997], '0', '0']	12.3613;16.5187	0.9764876857559784	0.9764876857559784	1	387.28724935975686	4942	4536	0.15	387.28724935975686	21	21	21	21	0	GA_CrossoverP_MutationC
[7, 16]	[[404.5047580338911, 441.83549999999997], '0']	12.3613;16.39938753659991	0.9819452375125758	0.9819452375125758	1	411.72723943900047	4962	4547	0.1	411.72723943900047	23	23	23	23	0	GA_MutationC
[7, 17, 4]	[[216.61052926855103, 252.04660106649317], '0', '0']	5.6419999999999995;11.098203859928223	0.9760951087836414	0.9760951087836414	1	383.3018825245562	4917	4548	0.15	378.8773531556953	18	18	18	18	0	GA_CrossoverC_MutationC
[7, 1, 6]	[[-45.269999999999996, 81.258], '1', '0']	-2.9178999999999995;3.357399405893651	0.9578426690470048	0.9578426690470048	1	339.95264341272525	4952	4549	0.15	339.95264341272525	24	24	24	24	0	GA_MutationC
[7, 13, 9]	[[-45.269999999999996, 81.258], '0', '0']	-2.4536957279389817;3.357399405893651	0.9645113270395614	0.9645113270395614	1	344.6638516090802	4977	4549	0.15	344.6638516090802	36	36	36	36	0	GA_MutationC
[13, 18]	['1', '0']	5.6419999999999995;12.038	0.37275433898323196	0.37275433898323196	1	266.88299049897034	4955	4561	0.1	266.88299049897034	49	117	49	117	0	GA_MutationC
[7, 1, 4]	[[-45.269999999999996, 81.258], '1', '0']	0.2787471073594898;3.357399405893651	0.958041541075364	0.958041541075364	1	326.039534554561	4952	4562	0.15	326.039534554561	19	19	19	19	0	GA_CrossoverP_MutationC
[7, 2, 8, 5, 18, 12, 3]	[[-45.269999999999996, 81.258], '0', '0', '0', '0', '1', '2']	-2.9178999999999995;3.357399405893651	0.9670627475505524	0.9670627475505524	1	368.2533208430573	4562	4562	0.35	368.2533208430573	3	3	3	3	0	GA_CrossoverP_MutationC
[7, 17]	[[346.54949999999997, 441.83549999999997], '0']	10.660960895054957;16.5187	0.9559579276206283	0.9559579276206283	1	283.2725442748033	4998	4567	0.1	283.2725442748033	50	50	50	50	0	GA_MutationC
[15, 7]	['1', [230.793, 528.207]]	10.660960895054957;16.5187	0.6074489667930794	0.6074489667930794	1	310.7241456367891	4990	4567	0.1	310.7241456367891	46	69	46	69	0	GA_MutationC
[7, 13]	[[75.60061841629869, 138.858], '0']	0.4621000000000004;7.177899999999999	0.9728103874445337	0.9728103874445337	1	278.1468916381581	4946	4568	0.1	278.1468916381581	42	42	42	42	0	GA_CrossoverP_MutationC
[7, 9, 16, 5]	[[-45.269999999999996, 81.258], '0', '1', '1']	-2.4536957279389817;3.357399405893651	0.9589811881756365	0.9589811881756365	2	318.86924675842084	4977	4570	0.2	637.7384935168417	11	11	11	11	0	GA_CrossoverP_MutationC
[7, 5, 13, 12]	[[75.60061841629869, 127.07288867178815], '1', '0', '0']	0.4621000000000004;7.177899999999999	0.9771106941838649	0.9771106941838649	1	265.66389769519617	4866	4571	0.2	265.66389769519617	5	5	5	5	0	GA_CrossoverC_MutationC
[7, 5]	[[346.54949999999997, 441.83549999999997], '0']	10.660960895054957;16.5187	0.9473738901885412	0.9473738901885412	1	260.62210326391266	4998	4579	0.1	260.62210326391266	45	45	45	45	0	GA_CrossoverP_MutationC
[7, 13]	[[397.3951957365145, 441.83549999999997], '1']	12.3613;16.5187	0.9789119936071156	0.9789119936071156	1	392.7138936416603	4962	4579	0.1	392.7138936416603	18	18	18	18	0	GA_CrossoverP_MutationC
[7, 16]	[[216.61052926855103, 300.64711465933925], '1']	5.6419999999999995;11.098203859928223	0.9585688111003513	0.9585688111003513	1	364.08585659594644	4993	4584	0.1	364.08585659594644	20	20	20	20	0	GA_CrossoverP_MutationC
[7, 11, 13]	[[236.45982697097435, 319.70399999999995], '0', '0']	5.6419999999999995;12.038	0.9490753149289735	0.9490753149289735	1	324.7230692635784	4944	4584	0.15	324.7230692635784	35	35	35	35	0	GA_CrossoverP_MutationC
[7, 4, 11]	[[405.6405367962136, 441.83549999999997], '0', '0']	12.480612463400089;16.5187	0.9842027869068728	0.9842027869068728	1	406.12317986115494	4920	4593	0.15	406.12317986115494	22	22	22	22	0	GA_CrossoverC_MutationC
[7, 9]	[[216.61052926855103, 252.04660106649317], '1']	5.6419999999999995;11.098203859928223	0.9716021548485748	0.9716021548485748	1	355.87982154420536	4993	4600	0.1	355.87982154420536	5	5	5	5	0	GA_CrossoverC_MutationC
[6, 7]	['0', [78.40800000000002, 423.792]]	5.6419999999999995;11.098203859928223	0.429073549914203	0.429073549914203	1	275.11673686462996	4993	4600	0.1	243.64592108078747	122	259	122	259	0	GA_CrossoverC_MutationC
[14]	['2']	0.4621000000000004;7.177899999999999	0.49813205621934764	0.49813205621934764	1	305.3963462366158	4941	4610	0.05	305.3963462366158	42	76	42	76	0	GA_MutationC
[9, 7]	['0', [128.44799999999998, 281.952]]	5.6419999999999995;11.098203859928223	0.7203960996752925	0.7203960996752925	1	286.0329267877923	4985	4612	0.1	257.2911584847404	84	108	84	108	0	GA_MutationC
[7]	[[201.05195022972146, 252.04660106649317]]	5.6419999999999995;11.098203859928223	0.958663437220662	0.958663437220662	1	375.17993660939766	4993	4612	0.05	368.72492076174706	44	44	44	44	0	GA_MutationC
[7, 12]	[[454.5500386026198, 517.9170543967267], '1']	12.3613;16.5187	0.905860433604336	0.905860433604336	1	266.8892886469899	4614	4614	0.1	266.8892886469899	6	6	6	6	0	GA_CrossoverC_MutationC
[7, 5]	[[394.251, 483.8817132190523], '0']	12.3613;16.5187	0.9558639690347007	0.9558639690347007	1	348.7144695143503	4962	4614	0.1	348.7144695143503	37	37	37	37	0	GA_CrossoverC_MutationC
[7, 3, 8, 11]	[[-45.269999999999996, 81.258], '1', '0', '0']	-2.9178999999999995;3.357399405893651	0.9661143516941928	0.9661143516941928	1	364.3693857789574	4970	4616	0.2	364.3693857789574	19	19	19	19	0	GA_CrossoverC_MutationC
[7, 3, 8, 11, 16]	[[-45.269999999999996, 81.258], '1', '0', '0', '0']	-2.4536957279389817;3.357399405893651	0.9664962492029038	0.9664962492029038	1	378.2303588108667	4970	4616	0.25	378.2303588108667	12	12	12	12	0	GA_CrossoverC_MutationC
[7]	[[354.339, 479.061]]	12.3613;16.39938753659991	0.8945928867880087	0.8945928867880087	1	246.64921828230194	4990	4628	0.05	246.64921828230194	73	77	73	77	0	GA_MutationC
[7, 13, 15]	[[-45.269999999999996, 81.258], '0', '1']	-2.4536957279389817;3.357399405893651	0.9688863848484205	0.9688863848484205	1	358.3695872346775	4970	4637	0.15	358.3695872346775	15	15	15	15	0	GA_MutationC
[7, 13]	[[-45.269999999999996, 81.258], '0']	-2.4536957279389817;3.357399405893651	0.9636377520822815	0.9636377520822815	2	344.40152485456093	4977	4637	0.1	688.8030497091219	34	34	34	34	0	GA_MutationC
[7, 11]	[[405.6405367962136, 441.83549999999997], '0']	12.480612463400089;16.5187	0.9812837088425259	0.9812837088425259	1	410.47397954999417	4962	4639	0.1	410.47397954999417	25	25	25	25	0	GA_CrossoverC_MutationC
[7, 11]	[[404.5047580338911, 441.83549999999997], '0']	12.3613;16.39938753659991	0.9810050752874393	0.9810050752874393	1	405.88801366160175	4962	4639	0.1	405.88801366160175	26	26	26	26	0	GA_CrossoverC_MutationC
[11, 7]	['0', [32.809500000000014, 382.9905]]	5.6419999999999995;11.098203859928223	0.42232755529808563	0.42232755529808563	1	303.936695841149	4993	4641	0.1	279.67086980143625	118	255	118	255	0	GA_MutationC
[7, 11]	[[109.19571025051495, 132.19371876207276], '0']	-2.9178999999999995;4.322003771981122	0.5702513631186459	0.5702513631186459	1	279.03479214154316	4946	4650	0.1	279.03479214154316	14	22	14	22	0	GA_MutationC_MutationP
[7, 0]	[[49.2405, 178.7595], '0']	-2.9178999999999995;8.3778	0.9348716459692069	0.9348716459692069	1	254.82301120364178	4991	4650	0.1	254.82301120364178	42	42	42	42	0	GA_MutationC_RangeError
[7, 11]	[[206.21992922656042, 282.2625], '1']	5.6419999999999995;12.038	0.9463727329580988	0.9463727329580988	1	278.62421764262865	4917	4651	0.1	278.62421764262865	4	4	4	4	0	GA_MutationC
[7, 5, 16, 8]	[[397.3951957365145, 441.83549999999997], '0', '1', '0']	12.3613;16.5187	0.984412914321451	0.984412914321451	1	374.2851548965141	4763	4654	0.2	374.2851548965141	4	4	4	4	0	GA_MutationC
[7, 2, 9, 12]	[[-45.269999999999996, 81.258], '0', '0', '2']	-2.4536957279389817;3.357399405893651	0.9593577254349792	0.9593577254349792	1	330.7082080509223	4991	4657	0.2	330.7082080509223	10	10	10	10	0	GA_MutationC
[7, 9, 3, 1]	[[-45.269999999999996, 81.258], '0', '1', '0']	-2.4536957279389817;3.357399405893651	0.9698996540367649	0.9698996540367649	2	339.53759198401553	4977	4657	0.2	679.0751839680311	22	22	22	22	0	GA_MutationC
[7]	[[-45.269999999999996, 213.213]]	-2.4536957279389817;3.357399405893651	0.36823310589178215	0.36823310589178215	1	277.3806477244673	4991	4658	0.05	277.3806477244673	66	171	66	171	0	GA_CrossoverC_MutationC
[7, 1]	[[216.61052926855103, 252.04660106649317], '0']	5.6419999999999995;11.098203859928223	0.9763213012161673	0.9763213012161673	1	389.2629253087268	4993	4663	0.1	386.3286566359085	14	14	14	14	0	GA_MutationC
[7, 0]	[[2.4450000000000074, 146.35500000000002], '2']	-2.4536957279389817;7.177899999999999	0.8903738273921201	0.8903738273921201	1	302.8295202513256	4977	4668	0.1	302.8295202513256	20	20	20	20	0	GA_CrossoverP_MutationC_RangeError
[7, 4, 13]	[[-45.269999999999996, 81.258], '1', '1']	0.4621000000000004;3.357399405893651	0.9697310819262038	0.9697310819262038	1	275.7979522143018	4991	4668	0.15	275.7979522143018	5	5	5	5	0	GA_CrossoverP_MutationC
[7, 15]	[[109.19571025051495, 166.7583656801791], '1']	0.4621000000000004;8.3778	0.9715950072962268	0.9715950072962268	1	217.00101207907306	4866	4669	0.1	217.00101207907306	12	12	12	12	0	GA_CrossoverP_MutationC
[7]	[[84.04800000000002, 142.81920404696865]]	0.4621000000000004;7.177899999999999	0.9707442151344591	0.9707442151344591	1	268.1322957779074	4964	4669	0.05	268.1322957779074	50	50	50	50	0	GA_CrossoverP
[11, 8]	['0', '0']	12.800490286578324;16.079509713421675	0.18467764819972854	0.18467764819972854	1	279.33343270928754	4990	4672	0.1	279.33343270928754	44	227	44	227	0	GA_CrossoverC_MutationC
[17]	['1']	12.800490286578324;16.079509713421675	0.1310885092656594	0.1310885092656594	1	265.34833874094	4795	4672	0.05	265.34833874094	13	95	13	95	0	GA_CrossoverC_MutationC
[7, 13, 19]	[[236.45982697097435, 319.70399999999995], '0', '0']	5.6419999999999995;12.038	0.948884719616427	0.948884719616427	1	304.7406278152057	4871	4673	0.15	304.7406278152057	15	15	15	15	0	GA_CrossoverP_MutationC
[7]	[[-45.269999999999996, 80.358]]	0.15697580395852162;3.357399405893651	0.9588067328812199	0.9588067328812199	2	326.5353953868315	4991	4677	0.05	653.070790773663	56	56	56	56	0	GA_CrossoverC_MutationC_MutationP
[7, 11, 8, 18, 0, 13]	[[-45.269999999999996, 81.258], '0', '0', '0', '2', '0']	-2.6678999999999995;4.047899999999999	0.9493459453825308	0.9493459453825308	1	363.32470814619404	4831	4677	0.3	363.32470814619404	6	6	6	6	0	GA_CrossoverC_MutationC
[7, 10, 18, 2, 6]	[[405.6405367962136, 441.83549999999997], '1', '0', '0', '0']	12.3613;16.5187	0.9892800187617261	0.9892800187617261	1	387.513413075261	4813	4680	0.25	387.513413075261	4	4	4	4	0	GA_CrossoverP_MutationC
[7, 5, 8]	[[397.3951957365145, 441.83549999999997], '0', '0']	12.3613;15.517191060944244	0.9746775791647325	0.9746775791647325	1	396.0229475269572	4962	4680	0.15	396.0229475269572	18	18	18	18	0	GA_CrossoverP_MutationC_MutationP
[7, 9]	[[205.02076082476373, 252.04660106649317], '1']	5.6419999999999995;11.098203859928223	0.9682566324281999	0.9682566324281999	1	356.04988846512833	4993	4681	0.1	356.04988846512833	4	4	4	4	0	GA
[7, 12]	[[216.61052926855103, 252.04660106649317], '0']	5.6419999999999995;11.098203859928223	0.9889500113965102	0.9889500113965102	1	371.93346745225324	4917	4681	0.1	371.93346745225324	9	9	9	9	0	GA_MutationC
[9, 16, 5, 8]	['0', '1', '1', '0']	-2.4536957279389817;3.357399405893651	0.2597840010441774	0.2597840010441774	1	280.22483977357035	4977	4684	0.2	280.22483977357035	7	26	7	26	0	GA_MutationC
[7, 11]	[[236.45982697097435, 300.64711465933925], '0']	5.6419999999999995;12.038	0.9621985963449378	0.9621985963449378	2	335.133976871087	4985	4699	0.1	670.267953742174	36	36	36	36	0	GA_MutationC
[7, 12]	[[236.45982697097435, 300.64711465933925], '0']	5.6419999999999995;12.038	0.9650953721075672	0.9650953721075672	1	340.8429747782503	4944	4699	0.1	340.8429747782503	16	16	16	16	0	GA_MutationC
[18]	['1']	12.3613;15.517191060944244	0.13309720444436657	0.13309720444436657	1	256.01408491054303	4956	4700	0.05	256.01408491054303	15	107	15	107	0	GA_CrossoverC_MutationC
[9]	['0']	-2.9178999999999995;8.3778	0.5005581920072597	0.5005581920072597	1	292.53239465962645	4991	4702	0.05	265.41549332453303	145	255	145	255	0	GA_CrossoverC_MutationC
[7, 3]	[[413.46911737438654, 439.52762967917477], '2']	12.3613;16.39938753659991	0.9926623782721344	0.9926623782721344	1	404.7369223048653	4893	4706	0.1	404.7369223048653	7	7	7	7	0	GA_CrossoverP_MutationC
[7, 18, 5]	[[397.3951957365145, 441.83549999999997], '1', '0']	12.3613;16.5187	0.9871318011257035	0.9871318011257035	1	393.0291811682504	4745	4706	0.15	393.0291811682504	4	4	4	4	0	GA_CrossoverP_MutationC
[7]	[[-41.24829897433004, 80.358]]	0.15697580395852162;3.357399405893651	0.9583086147973604	0.9583086147973604	1	326.53557591870197	4991	4711	0.05	326.53557591870197	53	53	53	53	0	GA
[7, 2]	[[17.397014976781705, 80.358], '0']	0.15697580395852162;3.357399405893651	0.9660812142657917	0.9660812142657917	2	333.2557409508001	4991	4711	0.1	666.5114819016002	44	44	44	44	0	GA_MutationC
[7, 18]	[[227.44044662858977, 282.2625], '1']	5.6419999999999995;12.038	0.971996386630533	0.971996386630533	1	346.73655947128594	4993	4717	0.1	346.73655947128594	18	18	18	18	0	GA_CrossoverC_MutationC
[17, 7]	['0', [171.963, 373.437]]	5.9807991889708125;11.098203859928223	0.7161394275535773	0.7161394275535773	1	285.6788983346395	4944	4717	0.1	256.8486229182993	62	79	62	79	0	GA_CrossoverC_MutationC
[7, 12]	[[84.04800000000002, 131.15254737009894], '1']	0.4621000000000004;7.177899999999999	0.9762004030296714	0.9762004030296714	1	270.15378417475165	4964	4724	0.1	270.15378417475165	18	18	18	18	0	GA_MutationC
[8, 16]	['0', '0']	0.4621000000000004;7.177899999999999	0.4270993234407867	0.4270993234407867	1	272.5885122572404	4991	4724	0.1	272.5885122572404	62	132	62	132	0	GA_MutationC
[16, 6]	['0', '0']	10.660960895054957;16.5187	0.26074052800491154	0.26074052800491154	1	290.00593989106784	4998	4727	0.1	262.2574248638348	43	150	43	150	0	GA_MutationC
[7, 13, 9, 11, 12, 18]	[[-45.269999999999996, 81.258], '0', '0', '0', '0', '0']	-2.4536957279389817;3.357399405893651	0.9830018708647695	0.9830018708647695	2	391.462419778654	4886	4729	0.3	782.924839557308	7	7	7	7	0	GA_CrossoverC_MutationC
[7, 5, 11]	[[397.3951957365145, 441.83549999999997], '0', '0']	12.3613;15.517191060944244	0.970033506813157	0.970033506813157	1	403.55046216274707	4962	4732	0.15	403.55046216274707	14	14	14	14	0	GA_MutationC
[7]	[[404.5047580338911, 441.83549999999997]]	12.3613;16.39938753659991	0.9821253517823639	0.9821253517823639	2	406.3378419434801	4962	4732	0.05	812.6756838869602	16	16	16	16	0	GA_MutationC
[7]	[[191.75049392522678, 289.52681382211284]]	5.6419999999999995;11.098203859928223	0.9477732498269227	0.9477732498269227	1	364.03670574438064	4993	4739	0.05	354.7958821804758	55	55	55	55	0	GA
[7, 13, 9, 11, 12]	[[-45.269999999999996, 81.258], '0', '0', '0', '0']	-2.4536957279389817;3.357399405893651	0.9645945299964374	0.9645945299964374	2	362.5002495527795	4900	4743	0.25	725.000499105559	9	9	9	9	0	GA_MutationC
[7, 5, 18]	[[397.3951957365145, 441.83549999999997], '0', '1']	12.3613;16.39938753659991	0.9866854283927454	0.9866854283927454	1	389.9489592803496	4745	4745	0.15	389.9489592803496	3	3	3	3	0	GA_CrossoverC
[17]	['0']	12.3613;16.5187	0.17255599764220475	0.17255599764220475	1	302.02259998001654	4990	4745	0.05	277.2782499750207	32	174	32	174	0	GA_CrossoverC_MutationC
[7]	[[236.45982697097435, 300.64711465933925]]	5.6419999999999995;12.038	0.9618879446713019	0.9618879446713019	2	333.8244302732958	4985	4751	0.05	667.6488605465915	34	34	34	34	0	GA_CrossoverC
[7, 4, 18, 6, 0]	[[-45.269999999999996, 80.358], '1', '1', '0', '1']	-2.4536957279389817;4.047899999999999	0.9776133520950594	0.9776133520950594	1	308.87557816888886	4941	4754	0.25	308.87557816888886	4	4	4	4	0	GA_MutationC
[7, 4, 18, 17]	[[-45.269999999999996, 80.358], '1', '1', '1']	-2.9178999999999995;4.047899999999999	0.9864305816135085	0.9864305816135085	1	305.25289084444444	4941	4754	0.2	305.25289084444444	2	2	2	2	0	GA_MutationC
[7]	[[-45.269999999999996, 80.358]]	-2.9178999999999995;3.357399405893651	0.95723733710154	0.95723733710154	1	326.53741693820024	4991	4758	0.05	326.53741693820024	44	44	44	44	0	GA_CrossoverP
[7, 6, 17, 18]	[[-45.269999999999996, 81.258], '0', '1', '1']	0.15697580395852162;3.357399405893651	0.9706391568993915	0.9706391568993915	1	311.03461016166136	4977	4758	0.2	311.03461016166136	5	5	5	5	0	GA_CrossoverP_MutationC
